,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground
0,Елена Федосеева,realtor,https://www.cian.ru/rent/flat/279310897/,Москва,rent,flat,2,9,1,33.0,75000,0,Аэропорт,Красноармейская ,27,Сокол
1,ID 516237,realtor,https://www.cian.ru/rent/flat/194037059/,Москва,rent,flat,11,18,1,52.4,100000,0,Аэропорт,Ленинградский проспект,66К2,Сокол
2,наКрасной,real_estate_agent,https://www.cian.ru/rent/flat/186648674/,Москва,rent,flat,7,10,1,40.0,65000,0,Аэропорт, Лизы Чайкиной,4К1,Сокол
3,Александра Мирошниченко,realtor,https://www.cian.ru/rent/flat/305944367/,Москва,rent,flat,9,14,1,20.0,60000,0,Сокол,Балтийская ,15,Сокол
4,Моя Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/304860154/,Москва,rent,flat,7,8,1,34.0,67000,0,Хорошевский, Куусинена,17к1,Зорге
5,ID 28036,realtor,https://www.cian.ru/rent/flat/307679619/,Москва,rent,flat,8,9,2,33.6,85000,0,Сокол, Сальвадора Альенде,4К2,Сокол
6,Ольга Медведева,realtor,https://www.cian.ru/rent/flat/307662477/,Москва,rent,flat,2,5,2,63.0,80000,0,Щукино, Маршала Бирюзова,16,Октябрьское поле
7,ID 87733012,homeowner,https://www.cian.ru/rent/flat/307441811/,Москва,rent,flat,8,9,1,32.0,70000,0,Хорошево-Мневники,проспект Маршала Жукова,10,Народное Ополчение
8,ЕГСН Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307586894/,Москва,rent,flat,4,6,2,62.0,70000,0,Хорошевский, Куусинена,7к3,Полежаевская
9,ID 421534,unknown,https://www.cian.ru/rent/flat/307553641/,Москва,rent,flat,10,16,1,36.6,75000,0,Марьина роща,Тихвинская ,18/5,Менделеевская
10,Сергей Андросов,realtor,https://www.cian.ru/rent/flat/307449940/,Москва,rent,flat,9,9,2,46.0,65000,0,Сокол,Песчаный переулок,8,Сокол
11,Елена Кульпина,realtor,https://www.cian.ru/rent/flat/306856276/,Москва,rent,flat,7,17,1,40.0,75000,0,Хорошевский, Полины Осипенко,22К2,Полежаевская
12,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307590913/,Москва,rent,flat,7,9,1,41.0,65000,0,Хорошевский,Ленинградский проспект,43К1,Сокол
13,ID 78552985,homeowner,https://www.cian.ru/rent/flat/298283218/,Москва,rent,flat,8,9,2,45.0,69000,0,Сокол,Песчаный переулок,20К1,Сокол
14,Александр Митряев,realtor,https://www.cian.ru/rent/flat/307651914/,Москва,rent,flat,3,12,1,39.0,75000,0,Хорошевский, Острякова,9,Сокол
15,Panorama Realty,real_estate_agent,https://www.cian.ru/rent/flat/307527940/,Москва,rent,flat,1,14,1,45.0,75000,0,Тверской,3-й Самотечный переулок,19,Достоевская
16,GIGGRAD,real_estate_agent,https://www.cian.ru/rent/flat/307490024/,Москва,rent,flat,2,9,2,46.0,78000,0,Аэропорт,Красноармейская ,25,Сокол
17,ID 12431,realtor,https://www.cian.ru/rent/flat/306962637/,Москва,rent,flat,1,8,1,37.6,58000,0,Сокол,2-я Песчаная ,6к2,Сокол
18,Николай Морозов,realtor,https://www.cian.ru/rent/flat/307549075/,Москва,rent,flat,5,6,1,35.0,65000,0,Войковский, Зои и Александра Космодемьянских,18к1,Войковская
19,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://www.cian.ru/rent/flat/306679176/,Москва,rent,flat,8,10,2,38.0,80000,0,Савеловский,Петровско-Разумовский проезд,5,Петровский Парк
20,ID 21526,realtor,https://www.cian.ru/rent/flat/289467468/,Москва,rent,flat,3,8,1,35.0,65000,0,Аэропорт, Усиевича,1,Сокол
21,ID 25425826,homeowner,https://www.cian.ru/rent/flat/288179324/,Москва,rent,flat,3,9,2,41.0,79000,0,Аэропорт,Красноармейская ,9,Аэропорт
22,MagAppArt,real_estate_agent,https://www.cian.ru/rent/flat/155763993/,Москва,rent,flat,3,5,2,55.0,80000,0,Аэропорт,Малый Коптевский проезд,4,Сокол
23,ID 13004974,homeowner,https://www.cian.ru/rent/flat/294183778/,Москва,rent,flat,7,24,1,41.0,65000,0,Ховрино,Зеленоградская ,19К1,Ховрино
24,Георгий Большаков,realtor,https://www.cian.ru/rent/flat/242740379/,Москва,rent,flat,4,17,1,40.0,65000,0,Хорошевский, Полины Осипенко,22К1,Полежаевская
