,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground
0,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307725203/,Москва,rent,flat,5,14,1,35.0,80000,0,Измайлово,6-я Парковая ,13,Измайловская
1,Комфорт,real_estate_agent,https://www.cian.ru/rent/flat/307725124/,Москва,rent,flat,10,17,1,41.0,40000,0,Восточное Измайлово,Средняя Первомайская ,17,Измайловская
2,Татьяна Кучеровская,realtor,https://www.cian.ru/rent/flat/307724026/,Москва,rent,flat,9,20,1,39.5,55000,0,Северное Измайлово,5-я Парковая ,62Б,Измайловская
3,Светлана Мельникова,realtor,https://www.cian.ru/rent/flat/307722845/,Москва,rent,flat,13,23,1,37.7,65000,0,Измайлово,Измайловский проезд,5/1к3,Измайловская
4,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307718373/,Москва,rent,flat,9,12,1,40.0,55000,0,Гольяново,Уральская ,1,Измайловская
5,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307711659/,Москва,rent,flat,7,9,1,32.0,55000,0,Северное Измайлово,3-я Парковая ,46К4,Измайловская
6,ID 118839271,homeowner,https://balashikha.cian.ru/rent/flat/307700870/,Москва,rent,flat,18,21,1,35.0,45000,0,,,4К1,Измайловская
7,ID 221229,realtor,https://www.cian.ru/rent/flat/307684427/,Москва,rent,flat,2,9,1,33.0,40000,0,Гольяново,Хабаровская ,22К2,Измайловская
8,Циан х ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307682812/,Москва,rent,flat,4,9,1,35.4,52600,0,Гольяново,Красноярская ,9,Измайловская
9,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307679360/,Москва,rent,flat,3,6,1,35.0,81000,0,Восточное Измайлово,Нижняя Первомайская ,64,Измайловская
10,ID 27796,realtor,https://www.cian.ru/rent/flat/307673943/,Москва,rent,flat,3,5,1,46.0,50000,0,Измайлово,Первомайская ,35/18,Измайловская
11,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307670503/,Москва,rent,flat,11,14,1,35.0,45000,0,Гольяново,Уральская ,6К8,Измайловская
12,Ирина Вьюговская,realtor,https://www.cian.ru/rent/flat/307661875/,Москва,rent,flat,10,16,1,38.0,40000,0,Гольяново,Уссурийская ,1К5,Измайловская
13,ПАРТНЕР,real_estate_agent,https://www.cian.ru/rent/flat/307657079/,Москва,rent,flat,9,17,1,40.0,60000,0,Восточное Измайлово,Нижняя Первомайская ,59,Измайловская
14,ID 22556,realtor,https://www.cian.ru/rent/flat/307654449/,Москва,rent,flat,3,5,1,34.0,45000,0,Измайлово,9-я Парковая ,54К2,Измайловская
15,ID 22492,realtor,https://www.cian.ru/rent/flat/307636524/,Москва,rent,flat,10,22,1,52.0,100000,0,Измайлово,Измайловский проезд,10к3,Измайловская
16,ID 357406,unknown,https://www.cian.ru/rent/flat/307634414/,Москва,rent,flat,5,8,1,50.0,70000,0,Северное Измайлово,7-я Парковая ,33К5,Измайловская
17,ID 29293805,realtor,https://www.cian.ru/rent/flat/307633529/,Москва,rent,flat,3,9,1,33.2,52000,0,Восточное Измайлово,Первомайская ,88,Измайловская
18,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307627274/,Москва,rent,flat,9,12,1,35.0,55000,0,Гольяново,Уральская ,1,Измайловская
19,Давид Газарян,realtor,https://balashikha.cian.ru/rent/flat/307613785/,Москва,rent,flat,7,21,1,35.0,45000,0,,,4К1,Измайловская
20,Елена Гарбалы,realtor,https://www.cian.ru/rent/flat/307605598/,Москва,rent,flat,3,5,1,30.5,52000,0,Измайлово,Первомайская ,5К1,Измайловская
21,Владимир Насонов,realtor,https://www.cian.ru/rent/flat/307596121/,Москва,rent,flat,8,9,1,37.0,53000,0,Восточное Измайлово,Сиреневый бульвар,52,Измайловская
22,Гранд Сервис Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307591653/,Москва,rent,flat,5,9,1,32.0,38000,0,Северное Измайлово,Сиреневый бульвар,73К1,Измайловская
23,ID 27464,realtor,https://www.cian.ru/rent/flat/307591603/,Москва,rent,flat,1,5,1,30.0,44000,0,Измайлово,3-я Парковая ,38,Измайловская
24,ID 19752,realtor,https://www.cian.ru/rent/flat/307591193/,Москва,rent,flat,7,14,1,37.0,59000,0,Северное Измайлово,3-я Парковая ,63,Измайловская
25,ID 15369228,unknown,https://balashikha.cian.ru/rent/flat/307569315/,Москва,rent,flat,10,17,1,39.0,40000,0,,,31,Измайловская
26,Антон Осмелкин,realtor,https://www.cian.ru/rent/flat/307553502/,Москва,rent,flat,2,14,1,42.4,45000,0,Гольяново,Байкальская ,23,Измайловская
27,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307540032/,Москва,rent,flat,2,14,1,38.0,50000,0,Измайлово,Измайловский проезд,5К2,Измайловская
